	mean	se_mean	sd	X2.5.	X25.	X50.	X75.	X97.5.	n_eff	Rhat
eta_[137]	0.0409435714995419	0.00290296083972174	0.259571581099538	-0.455967705687406	-0.135271381159151	0.036358193106197	0.212602109689403	0.567226197069048	7995.24783220833	0.999938168903654
eta_[138]	0.292105805665561	0.00333576994724871	0.260075456525715	-0.203323814739794	0.117364484119474	0.287043696287268	0.461587480565384	0.809937327157643	6078.64184779904	1.00025700010166
eta_[139]	0.422289412168954	0.00375256334434316	0.260238772108001	-0.075704296000018	0.246918600432196	0.416568855652713	0.592951863730679	0.94969460130711	4809.36721247427	1.00047415847978
eta_[140]	0.425489874989029	0.00340312422158871	0.261997923583681	-0.0681824287624788	0.24552833727445	0.421180844701598	0.598234349386332	0.951011234120058	5927.07052197255	1.00009215814842
eta_[141]	0.83677538401373	0.00478715545134088	0.273723729752779	0.317085215309747	0.647551898142056	0.833588075891692	1.01536622253435	1.39254644402067	3269.41339289754	1.00036995151925
eta_[142]	0.298458149022462	0.00346382093192986	0.262025063018315	-0.214003605781186	0.123641215324399	0.292626875331758	0.472974824898598	0.816001963272493	5722.35508867198	1.00007592195966
eta_[143]	-0.122082017832889	0.00257579786371166	0.254755832173795	-0.617530360305759	-0.29061916888626	-0.125743776154702	0.0480057605211855	0.38417058736792	9781.93365671546	0.999890178799695
eta_[144]	-0.61071464974042	0.00212015923791498	0.25320815492807	-1.10418107076223	-0.78001182078854	-0.611584023996829	-0.440357054306279	-0.118095243340481	14263.2474326568	1.00015449547902
eta_[145]	0.264294964875101	0.00370714796062342	0.257947835289203	-0.232842227410825	0.08798623311201	0.261564004307853	0.431683168457712	0.788039840465989	4841.54458010121	1.0000705565723
eta_[146]	-2.34322620711072	0.00479726497210776	0.244269660908665	-2.81931027818593	-2.50538109836716	-2.34408735912646	-2.18453741529363	-1.85547593849898	2592.69628359131	1.00151458143337
eta_[147]	-0.290476572789658	0.00216610105466536	0.250979093499197	-0.774350895491446	-0.459995845320778	-0.29281755321041	-0.122348527908369	0.20969400392284	13425.1041967074	0.999881941582737
eta_[148]	-0.440665855322499	0.00215704349795429	0.249323431492924	-0.929522822268884	-0.606726201905805	-0.442484575538958	-0.27478763707372	0.0544555989166518	13360.0592799219	1.00006998576673
eta_[149]	-2.71040707544727	0.00609582256790571	0.2458564243892	-3.21853126185893	-2.87051198776833	-2.69899272965799	-2.53896064091949	-2.2589074706717	1626.66636774365	1.00127658064723
eta_[150]	-0.706662839373497	0.00194233491056702	0.249246549549638	-1.19903107411852	-0.875916437528382	-0.706851497734592	-0.535542776093468	-0.220849196732105	16466.832870112	1.0001963177095
eta_[151]	-0.638514652865358	0.00205448924241814	0.248691625339384	-1.12691111904747	-0.806251950050025	-0.637339206312953	-0.471401265568963	-0.148641322248823	14652.5960943566	1.00030920536112
eta_[152]	0.164692421248081	0.00314812224329853	0.260929243835906	-0.332299958562298	-0.00882739165171421	0.160955742981513	0.334242125813853	0.687591673354378	6869.77219037584	0.999755553836337
eta_[153]	0.508239173870705	0.00385173654800011	0.264707693451334	0.00822936917885322	0.327838222117044	0.502338997569571	0.681530652799698	1.03871572201299	4723.02210957488	1.00019994016558
eta_[154]	-1.23828414484975	0.00295632677709175	0.291673477569297	-1.87523532057111	-1.41336943179614	-1.21882678041455	-1.04138782158531	-0.70881724599137	9733.94762842135	1.00016160703473
eta_[155]	-0.736441150506742	0.0020852513539585	0.253994574207826	-1.23707451873139	-0.90547016430384	-0.738154498446457	-0.561734000143483	-0.242423564702333	14836.5202974667	0.999910523135217
eta_[156]	-0.88813193006635	0.00204801822935952	0.251675029140529	-1.39180311535425	-1.05597394972708	-0.888491922205485	-0.719518221548029	-0.396941376859439	15101.2403289464	1.0002574238737
eta_[157]	-2.43484138072324	0.00501161836632367	0.238564649610783	-2.90832324416524	-2.58878869781282	-2.4360779568781	-2.27487543257102	-1.97052852463256	2265.9806493838	1.00076723675209
eta_[158]	1.06457873212028	0.0051234592005286	0.277088439311076	0.532325628846751	0.877621509274507	1.05886881203665	1.24786628354584	1.62727283166138	2924.89478885406	1.00043972393025
eta_[159]	-2.63212541410178	0.00563003967250335	0.239612675431243	-3.12624054342384	-2.78525992032781	-2.62421852903399	-2.46789080075067	-2.19027294849515	1811.32618907908	1.0012123964196
eta_[160]	-2.23166527365083	0.00472776774428985	0.257440921329756	-2.72348686321727	-2.40340076243579	-2.23884109124695	-2.06860474306274	-1.69882603336158	2965.12424141766	1.00142534716419
eta_[161]	-2.32919934808568	0.00474600486993127	0.247853356045428	-2.81834662812775	-2.49371058565668	-2.33176238434542	-2.16820424404875	-1.83412962588645	2727.30211083424	1.00058626170759
eta_[162]	-0.196527873167397	0.00262429573512853	0.251359793068079	-0.691918350961901	-0.362256605791195	-0.200598390481956	-0.0294073011555238	0.305509056231149	9174.15495038498	1.00001646587268
eta_[163]	-0.591485984317461	0.00198523873719098	0.252376567612856	-1.08129289464167	-0.760835034993618	-0.592368368537325	-0.419539234312529	-0.101508583215797	16161.1617675619	1.00014933707497
eta_[164]	-0.182578387729286	0.00253507698229854	0.249770602976761	-0.669544703347172	-0.347658532058633	-0.184963893858745	-0.0190933880312182	0.313127668907483	9707.34222280035	0.999830322007412
eta_[165]	-2.58697531807336	0.00542768787539183	0.244263610779141	-3.08681190016246	-2.74448915210503	-2.58004819338803	-2.42471513004044	-2.11800609985079	2025.29278253629	1.0007505525204
eta_[166]	-2.55627882754222	0.00521833734227124	0.240124425681126	-3.05545652586937	-2.71124204149434	-2.54798022182629	-2.39353716881686	-2.0994472421125	2117.42665836338	1.00107370908851
eta_[167]	-2.69016682112736	0.00574832747664708	0.246805200226389	-3.21207166229568	-2.84506600729171	-2.67910635454702	-2.52146062807739	-2.23727815208671	1843.42557834089	1.00086838427928
eta_[168]	-2.42696115852675	0.00497546886810778	0.241124139827328	-2.90324816140259	-2.58577273542575	-2.4280929280502	-2.26871462861076	-1.94947216434929	2348.62325316935	1.00136410876018
eta_[169]	-2.5421556175349	0.00507031161795478	0.236928195755254	-3.03085979312996	-2.69439652079465	-2.53566693250854	-2.38146977641841	-2.10268044614101	2183.55528014482	1.00093989042648
eta_[170]	-1.05615099866087	0.00244299630138778	0.264111559610783	-1.60939292230924	-1.22120621770567	-1.04939946659193	-0.882125317822783	-0.556291397630185	11687.7039033188	1.00000150475061
eta_[171]	0.0150351972806212	0.0028871117457865	0.259544967294242	-0.489001417204815	-0.159478627780734	0.0126278887365196	0.186190293693473	0.527149307162753	8081.61276302703	0.999986900289785
eta_[172]	-2.77773607615241	0.00639217264792141	0.252093487841306	-3.31683707870939	-2.93657522555463	-2.76409752396367	-2.6045978096504	-2.31465959847758	1555.3432942028	1.00146907612692
eta_[173]	-2.53756647716122	0.00530380743015449	0.239097496988522	-3.02508450994952	-2.6920063377076	-2.53111527321134	-2.37849507825208	-2.08511155923626	2032.23798509867	1.00122071585219
eta_[174]	-2.74721609051398	0.00614759872094411	0.246655969633668	-3.26453595140101	-2.90510365576533	-2.73919697390665	-2.57560492718511	-2.29566507572631	1609.80116941294	1.00136803865684
eta_[175]	-2.68188374945872	0.00576108226970706	0.242890326249675	-3.18291596861706	-2.83702487128337	-2.67484206714402	-2.51615554081334	-2.22991361068231	1777.5109395174	1.00097390178086
eta_[176]	-2.48564182031247	0.00512938912022886	0.236907484513457	-2.96528915408535	-2.64040733564999	-2.48240816643448	-2.32493018530224	-2.03552851532618	2133.17394373519	1.00132992888461
eta_[177]	-2.54669349764618	0.00511954493812079	0.24008044008715	-3.03395053799429	-2.70130111759925	-2.5423651405495	-2.38677962997392	-2.0893380415775	2199.12967054234	1.0013119516261
eta_[178]	-2.72806367004535	0.00621781104800969	0.247937735321793	-3.24977356088099	-2.88948281567084	-2.71625895064801	-2.55479202900866	-2.26772453709944	1590.04794403744	1.00169992460084
eta_[179]	-2.39206502278313	0.00486411722361713	0.24189407991887	-2.87114692596147	-2.54891481023995	-2.39280541896999	-2.23252813389187	-1.91890953031168	2473.10419301861	1.00105427979394
eta_[180]	-0.292757809040613	0.00238807611025682	0.254827235100154	-0.79636672207167	-0.463979525710113	-0.294609708927735	-0.122782355797389	0.211737315144773	11386.6338623546	0.999961247573241
eta_[181]	-0.109276125456187	0.00255246007866026	0.252850358397732	-0.59595301234814	-0.280234058556822	-0.11256079936552	0.0587157983558584	0.403373707214508	9813.16792175746	0.99994200255601
eta_[182]	0.385171102303588	0.00372645736793456	0.261134577129189	-0.112779627401053	0.20367792378641	0.38119662063875	0.560593082960296	0.908220132383422	4910.6213526264	1.0001295119057
eta_[183]	-2.46079400146972	0.00513158870156663	0.240414667608934	-2.94384714638385	-2.61819788088707	-2.45474273486838	-2.29941626510059	-1.99250289781624	2194.91769668087	1.00061690767755
eta_[184]	-1.19258375790101	0.00291994617562284	0.284511427100657	-1.80389866421677	-1.37250744983697	-1.17841152116149	-0.999685191640801	-0.672034191096526	9494.01112043557	1.0001112298666
eta_[185]	0.142863082266331	0.00302756941841859	0.257516571222405	-0.343636322880841	-0.0345176821967865	0.135904369738164	0.312492405747679	0.661045087188679	7234.72691707134	0.999988940644606
eta_[186]	0.48871044107847	0.00368323377602525	0.266008824495269	-0.0186538258038073	0.305013959996918	0.487464058384672	0.66700322559026	1.02232000637965	5215.95119333901	0.999908992922873
eta_[187]	-2.12942168118147	0.00468468192455666	0.286481714614244	-2.64577432196332	-2.32639272439614	-2.14596252554597	-1.94918424956747	-1.5102129473988	3739.67272315007	1.00098453181904
eta_[188]	-0.28774025590455	0.00218150674766071	0.248404899431756	-0.763036401202366	-0.456854399128294	-0.290915750708332	-0.120064843345003	0.200409427083225	12966.035118512	0.999934429050359
eta_[189]	-1.80825720410411	0.00477960828184884	0.345015064719754	-2.44232473752244	-2.06226696123513	-1.82196290722487	-1.559392274464	-1.1347554002878	5210.64525487087	0.999856293243454
eta_[190]	0.17174440856202	0.00295648897916958	0.260571813992445	-0.32721488021334	-0.00576125630494177	0.168197330765139	0.342382417416091	0.700676868646677	7767.87706645962	1.00016010575068
eta_[191]	-0.988337893273094	0.00240134537209745	0.261742302388889	-1.51492011231992	-1.15833246558834	-0.981259470316867	-0.811729653626094	-0.487215077500779	11880.6057197113	1.00004783389442
eta_[192]	-2.73936692138788	0.00595863379053742	0.245246984610873	-3.2482423351427	-2.89427316132767	-2.72886697922167	-2.56842542188268	-2.29614207900662	1694.00217026865	1.00093545181205
eta_[193]	-2.61343541812993	0.00548806918646296	0.243369543071396	-3.1192999254784	-2.76871018380715	-2.60536580189025	-2.44745211513651	-2.15423077996448	1966.49704397331	1.00122130104351
eta_[194]	-2.60986183737405	0.00545125684374571	0.241563940864617	-3.10559538532899	-2.76526334549846	-2.60183684855845	-2.44263596583879	-2.16441234176768	1963.68092877972	1.00136241065872
eta_[195]	-2.43068733956658	0.00497985005127339	0.240138445157091	-2.90756833153983	-2.59032667444782	-2.42752233450401	-2.27098933292648	-1.96150817096684	2325.36353025642	1.00096648104708
eta_[196]	-2.66697856865246	0.00557219111949735	0.2417647129792	-3.17560749989522	-2.81612690328041	-2.65593465894167	-2.50441431479775	-2.21831815071785	1882.49494602322	1.0010332981743
eta_[197]	-0.627561269456313	0.00190314238601127	0.246487123919207	-1.10801695951235	-0.792870589742668	-0.628310329879921	-0.462520040089197	-0.147178533879442	16774.3581402376	0.999860896029035
eta_[198]	-2.47553907983071	0.00506273810218463	0.240606937397141	-2.95537098647817	-2.63468025048696	-2.47021141953984	-2.3146011865844	-2.00987940520112	2258.63142800627	1.00101086158223
eta_[199]	-1.26439023155731	0.00321923055612309	0.296807936422928	-1.90958663550869	-1.44859498271199	-1.24632547976147	-1.06001812224514	-0.727596192662503	8500.54667621448	0.999809037843723
eta_[200]	-2.69844417260022	0.00579441774548718	0.245938838490361	-3.21417392667048	-2.85718753272603	-2.68633191257069	-2.53001650244588	-2.24504472846289	1801.50151140626	1.00140122585424
eta_[201]	0.545633237692083	0.00417673464202925	0.268665977952826	0.0365895322313175	0.365524758845274	0.537989909457835	0.720188549457997	1.08952025494175	4137.62930226471	1.00000870242656
eta_[202]	-1.77046952817571	0.0048020597625936	0.349834010403768	-2.41562111539338	-2.02866815688616	-1.77607874026969	-1.51376410970794	-1.10099698302434	5307.24255145862	1.00034488451006
eta_[203]	-2.78716162958938	0.00626934401572709	0.253347246723213	-3.31912951441033	-2.9496636161987	-2.77223438283756	-2.61100973726251	-2.32814841120799	1633.00748377631	1.00092824790372
eta_[204]	-2.43149322929845	0.00494422122090162	0.241165069576914	-2.91057768750469	-2.58882075927317	-2.43099141686382	-2.27226899740692	-1.95402766052664	2379.21133785503	1.00049047925799
eta_[205]	-0.470110794859162	0.00199535101750165	0.252159880536042	-0.954340877332788	-0.639672884389677	-0.471224802848733	-0.303338345563774	0.0313928280447859	15970.3107413834	1.00015671480977
eta_[206]	-0.742796243853172	0.0020186273936758	0.253937269582883	-1.23349999395718	-0.913177275553686	-0.741677242038929	-0.569514002645403	-0.251886659039806	15824.8851268209	1.00008073025852
eta_[207]	0.131962256351953	0.00296284022082305	0.260859893273138	-0.371992152483972	-0.0465933819573864	0.128806874797655	0.31048726848425	0.656772273471557	7751.72150173349	0.999826839589325
eta_[208]	-2.55324868565628	0.00524854353072134	0.238846307039245	-3.04195514464285	-2.70880799388096	-2.54786957334974	-2.39029625674891	-2.10864357201247	2070.90155611719	1.00119247707748
eta_[209]	-0.541632082701683	0.0020580594552519	0.25160662981248	-1.0305609207459	-0.714286613782317	-0.54244575134787	-0.369509279758616	-0.0519472755099231	14946.1152647242	0.999934884236983
eta_[210]	-1.35560491189142	0.00376967613191754	0.31263066629289	-2.0427969671941	-1.54471310814134	-1.32883957439534	-1.14028205366838	-0.800035410987016	6877.88757736983	1.00029832137401
eta_[211]	-1.45158871044429	0.00402221021480314	0.323243882687353	-2.13969609644988	-1.65923653615533	-1.42516543702011	-1.22612131265954	-0.877369470680886	6458.49161706202	1.00051390609433
eta_[212]	-0.654891151642826	0.00221454293327794	0.24861238924624	-1.13857072992686	-0.82186082979313	-0.656187320766314	-0.488239686618782	-0.17150765000271	12603.0983653809	1.00001205146697
eta_[213]	-2.29510619242274	0.00483301843980494	0.254270563066085	-2.78603309641946	-2.46571371149797	-2.29835583290118	-2.13362906452504	-1.77904584703271	2767.9310355193	1.0011572254805
eta_[214]	-0.84110815913921	0.00217676129849122	0.252871982214601	-1.34510557160647	-1.00771896177772	-0.841288526408392	-0.674872109918906	-0.350229587418327	13495.215099693	0.999880913101466
eta_[215]	-1.27217747544296	0.00343650780259106	0.296514496017676	-1.9234774735824	-1.44783338853967	-1.25297146859256	-1.06874669696239	-0.740363909260773	7444.87124801251	1.00005147432222
eta_[216]	-2.56659064320146	0.00527284481756471	0.237698084294195	-3.05695028279306	-2.7211141161661	-2.55874949021466	-2.4057792429547	-2.11861779635522	2032.17630460046	1.00161429303541
eta_[217]	-2.49440559953858	0.00527553639742595	0.238163761220974	-2.97557305818981	-2.64875921635145	-2.49167788185427	-2.33414629507659	-2.04355717560321	2038.06538667455	1.00093911239507
eta_[218]	0.522213391807329	0.00394239186536339	0.26131690560048	0.0233530713245553	0.34506403277875	0.515396663326113	0.692734962191008	1.05495902275444	4393.54858774501	1.00022075555571
eta_[219]	-2.15511393532623	0.00444919622157567	0.273816394217343	-2.65547417648184	-2.34072093893835	-2.16631499054731	-1.98611021397668	-1.56759245073952	3787.52732516872	1.00043527990993
eta_[220]	-1.45818181438333	0.00407551776808712	0.325139539091981	-2.13950508061414	-1.66976622385806	-1.43461861298727	-1.22542366242453	-0.891087850206876	6364.642137512	1.00012150326401
eta_[221]	0.347966316122104	0.00344539469242037	0.260499125769217	-0.149949082537404	0.172607104645848	0.340963386961863	0.518838782395234	0.869406674107974	5716.55754461818	1.00051560874947
eta_[222]	0.23929181877121	0.00332424396913415	0.259222976634058	-0.260477590498559	0.0634511010662024	0.238627939583792	0.413471765124356	0.75551878604484	6080.80683233558	1.00005133546356
eta_[223]	-2.48157570530342	0.00520938306118866	0.245102454045166	-2.97735756031412	-2.64131809800202	-2.47921346560871	-2.3169986962043	-2.01122706760472	2213.72022068051	1.00078226627106
eta_[224]	-1.50702211444354	0.00419626079848213	0.333951233349361	-2.20356469563513	-1.72947800805688	-1.48018822580827	-1.26644976165911	-0.915044240848653	6333.46186288122	1.00011851087781
eta_[225]	-1.22347208094432	0.00311737449419743	0.285850369017621	-1.84602051896262	-1.3965525565621	-1.20653514621418	-1.03178144747192	-0.701583059232866	8408.13273132871	1.000199539403
eta_[226]	0.254536010854017	0.0033211330944787	0.261701038081297	-0.246043874249212	0.0780442460040267	0.249368041657022	0.425152323672776	0.78296799362623	6209.23833469779	1.00006010482411
eta_[227]	-2.26860293098618	0.00489584096215083	0.253278464918265	-2.74391019152898	-2.4390983324094	-2.27535888424462	-2.10930461913566	-1.74629917808121	2676.34395885444	1.00090418170335
eta_[228]	0.356432680007716	0.00370747774130521	0.259225125825798	-0.142918363639826	0.18010110122802	0.350296609177831	0.529347117380591	0.883719935758686	4888.74160586173	1.00009658228349
eta_[229]	-0.922513753838318	0.00242858337861755	0.257850216544088	-1.44083255292008	-1.09343432442224	-0.918763929323766	-0.74766388762896	-0.430940818324434	11272.7263441391	1.00009168068316
eta_[230]	0.20003878935646	0.0030914963140229	0.260735173807506	-0.295369294680839	0.0220377865757179	0.196052977713907	0.371044210449458	0.725220932121206	7113.14691878532	1.00027696821829
eta_[231]	-2.82272650466059	0.00639706558962123	0.257517373058397	-3.35369271901643	-2.98824445575787	-2.81420701102171	-2.64039465592525	-2.36143642475426	1620.50904606179	1.00149586537533
eta_[232]	-2.94911816786399	0.00730267018332767	0.268078644028235	-3.5110613409842	-3.12394852330889	-2.93445638860626	-2.76215246174549	-2.46650384576377	1347.60018799582	1.00203773773275
eta_[233]	-2.67590212457727	0.00592471178906195	0.245153161388722	-3.18030105680091	-2.83358745135294	-2.66517534886298	-2.50785518544542	-2.22618737956342	1712.14498772728	1.00124049588151
eta_[234]	-2.55906453036666	0.00537387132268807	0.239534325591663	-3.04469376982482	-2.71388374802256	-2.55453514740439	-2.3994404036418	-2.10312993895962	1986.83127789736	1.0012429514869
eta_[235]	-2.92742834955972	0.00697287391768109	0.264799171160058	-3.4872828132896	-3.09599991895184	-2.91067727452756	-2.7442256440964	-2.44638794852507	1442.14728908345	1.00172106398768
eta_[236]	0.0833974502205967	0.00297178814315364	0.254408081634621	-0.393362442789614	-0.090050771684929	0.0810883593522489	0.250638872403518	0.588997761961835	7328.68600868054	1.00012403024318
eta_[237]	0.825498711926885	0.00466052079642375	0.273581350552094	0.311602469653978	0.638529992984112	0.817510604793802	1.00627255543349	1.37872149955567	3445.91116955211	0.999914645056352
eta_[238]	-1.93621893926145	0.00456779510178313	0.330212235911643	-2.52672065637212	-2.16754203307639	-1.9619140267659	-1.71644707375328	-1.25013573703829	5226.0443961006	1.00032950300325
eta_[239]	0.742136310185414	0.00450148244801687	0.269588164605118	0.237765371607292	0.552086482699238	0.736861493087218	0.917670158272532	1.29351192018467	3586.66258002268	1.00070482477743
eta_[240]	0.267578331530507	0.00326347095652748	0.260790161732181	-0.233566541626821	0.092608271296061	0.263176921522832	0.439254844388111	0.790020115305591	6385.91161475068	1.00027780797435
eta_[241]	0.940066288522378	0.00472374962803043	0.269297066338708	0.431372398119346	0.755779741182601	0.935036474485926	1.12269541904226	1.47904264726215	3250.0459651031	1.00041924938131
eta_[242]	0.546179387804513	0.00389396497265821	0.266709711056865	0.0415356825604943	0.363306054689891	0.541351124955917	0.724296377066085	1.08239162255587	4691.30400139399	1.00020199700162
eta_[243]	0.0366074016255317	0.00293427634602804	0.257304534587243	-0.45767282083589	-0.140028609012833	0.0323044110173155	0.20825943846688	0.540338578782358	7689.40710641703	1.00002237101366
eta_[244]	-1.90210073800389	0.00504589794573503	0.336600890037588	-2.49691338199931	-2.14111717092782	-1.92884449674918	-1.66942061930495	-1.21397721486891	4449.93425746105	1.00074636543689
eta_[245]	-1.01629003202579	0.00233172842695476	0.257609772566655	-1.54301021278452	-1.18331542718518	-1.01302695830442	-0.841882095992575	-0.519579684461543	12205.8698170539	1.00004462943597
p_y[1,1]	0.00000320060839463242	0.000000544907529834567	0.0000601426969596531	0.0000000000000000000000000000000000000000000000000000848947745875877	0.0000000000000000000461184282165271	0.000000000000197260462490127	0.00000000139840407648474	0.00000808552866793978	12182.0444470684	1.00058604831757
p_y[1,2]	0.999996799391605	0.000000544907529836297	0.0000601426969596529	0.999991914471332	0.999999998601596	0.999999999999803	1	1	12182.0444469909	1.00058604831735
p_y[2,1]	0.995040743486261	0.000203958272534433	0.0146492987601486	0.96901543055968	0.99585832983971	0.998552065097748	0.999553933433311	0.999970194086743	5158.82769180183	1.0001189864072
p_y[2,2]	0.00495925651373874	0.00020395827253443	0.0146492987601486	0.0000298059132565887	0.000446066566688445	0.00144793490225236	0.0041416701602905	0.0309845694403198	5158.82769180197	1.0001189864072
p_y[3,1]	0.28788969814105	0.00652686610965706	0.37361902686637	0.000000000035648501179467	0.000730057973147739	0.0457489446847322	0.614861186114453	0.993731577224314	3276.78964310665	1.0004031130632
p_y[3,2]	0.71211030185895	0.00652686610965706	0.37361902686637	0.00626842277568617	0.385138813885547	0.954251055315268	0.999269942026852	0.999999999964351	3276.78964310665	1.0004031130632
p_y[4,1]	0.00000223509082008867	0.000000486192244085906	0.0000564801742290522	0.000000000000000000000000000000000000000000000000000000000000000000000000336408942587056	0.0000000000000000000000000453879467448411	0.0000000000000000604381263317197	0.000000000011958416350098	0.00000157563552744032	13495.0967481569	1.00006180081292
p_y[4,2]	0.99999776490918	0.000000486192244086461	0.0000564801742290512	0.999998424364473	0.999999999988042	1	1	1	13495.0967481257	1.00006180081296
p_y[5,1]	0.98972735639477	0.000443758593093293	0.0407114151938343	0.930009280457378	0.993247801530174	0.997946515135919	0.999421523241977	0.999965610676025	8416.64184362608	1.00010355061622
p_y[5,2]	0.0102726436052304	0.000443758593093294	0.0407114151938343	0.0000343893239754935	0.000578476758023415	0.00205348486408117	0.00675219846982553	0.0699907195426224	8416.64184362603	1.00010355061622
p_y[6,1]	0.00312489066225765	0.000340203703969773	0.0283863519247428	0.000000000000000000000000000844228584152586	0.000000000356104671436774	0.00000103557377959256	0.0001056878604891	0.0199882000826298	6962.11335478391	1.00035266962542
p_y[6,2]	0.996875109337742	0.000340203703969771	0.0283863519247428	0.98001179991737	0.999894312139511	0.99999896442622	0.999999999643895	1	6962.11335478397	1.00035266962542
p_y[7,1]	0.0165578756042389	0.00103155050540809	0.0794223598156755	0.0000000000000000000521121251376374	0.00000011832040238089	0.0000441907342567577	0.00179099944446303	0.170942188362362	5927.95067317368	1.00040383608867
p_y[7,2]	0.983442124395761	0.00103155050540809	0.0794223598156755	0.829057811637638	0.998209000555537	0.999955809265743	0.999999881679598	1	5927.95067317367	1.00040383608867
p_y[8,1]	0.000128752794879346	0.0000213314416783458	0.00220440793776862	0.0000000000000000000000000000000000000000523241916107074	0.00000000000000342461636424173	0.000000000554849174869995	0.000000619139804118359	0.000666275463833156	10679.3179369142	1.00004968484314
p_y[8,2]	0.999871247205121	0.0000213314416783468	0.00220440793776862	0.999333724536167	0.999999380860196	0.999999999445151	0.999999999999997	1	10679.3179369132	1.00004968484314
p_y[9,1]	0.0172402959191857	0.001123189755537	0.0842299818354094	0.00000000000000000000478758407752594	0.0000000794213581909227	0.0000372085701708793	0.00160976258978637	0.182919187506219	5623.76476944554	1.00125854499182
p_y[9,2]	0.982759704080814	0.00112318975553699	0.0842299818354094	0.81708081249378	0.998390237410214	0.999962791429829	0.999999920578642	1	5623.76476944559	1.00125854499182
p_y[10,1]	0.00000101553416842374	0.000000239425785930647	0.0000254918335215199	0.0000000000000000000000000000000000000000000000000000000000000000000000000183109345259484	0.00000000000000000000000000536750976021213	0.0000000000000000205352726735404	0.00000000000527710415446204	0.000000972289525229282	11336.0121778883	1.00004885246275
p_y[10,2]	0.999998984465832	0.000000239425785929974	0.0000254918335215196	0.999999027710475	0.999999999994723	1	1	1	11336.0121779518	1.00004885246279
p_y[11,1]	0.00661511768576159	0.000465023257482327	0.041548051821832	0.00000000000000000000000812191442913465	0.00000000587640240718824	0.0000066225920166711	0.000409350927691624	0.0568537486622784	7982.73994001121	0.999918900253063
p_y[11,2]	0.993384882314238	0.000465023257482331	0.041548051821832	0.943146251337721	0.999590649072308	0.999993377407983	0.999999994123598	1	7982.73994001108	0.999918900253063
p_y[12,1]	0.00000183002878916245	0.000000409302841888342	0.0000475330625418625	0.000000000000000000000000000000000000000000000000000000000000000000000486160972103276	0.0000000000000000000000000561452239367458	0.0000000000000000817758788960484	0.0000000000144691989079359	0.00000165429796968117	13486.5874627347	0.999960593756393
p_y[12,2]	0.999998169971211	0.000000409302841888528	0.0000475330625418637	0.99999834570203	0.999999999985531	1	1	1	13486.5874627232	0.999960593756286
p_y[13,1]	0.0000471460821481747	0.00000841105793114459	0.000957969825244853	0.00000000000000000000000000000000000000000000000239487935909941	0.00000000000000000967068805415987	0.0000000000149899991188031	0.0000000456721774821223	0.000145382205615143	12971.8647183756	1.00003840673451
p_y[13,2]	0.999952853917852	0.00000841105793114105	0.000957969825244853	0.999854617794385	0.999999954327823	0.99999999998501	1	1	12971.8647183865	1.00003840673453
p_y[14,1]	0.000249960168115397	0.0000394326250725394	0.00459208522712183	0.0000000000000000000000000000000000000310021766898156	0.0000000000000422566297030183	0.00000000256682076365937	0.00000167377952211034	0.00122871224519617	13561.5241158847	1.00015282888832
p_y[14,2]	0.999750039831885	0.0000394326250725414	0.00459208522712183	0.998771287754804	0.999998326220478	0.999999997433179	0.999999999999958	1	13561.5241158834	1.00015282888832
p_y[15,1]	0.000133717234299722	0.0000177998727423229	0.00195734575733072	0.0000000000000000000000000000000000000000119742964862861	0.00000000000000617008820251202	0.000000000809145186465235	0.00000066659378984013	0.000591719339593159	12092.0881050937	0.999855616535773
p_y[15,2]	0.9998662827657	0.0000177998727423227	0.00195734575733072	0.999408280660407	0.99999933340621	0.999999999190855	0.999999999999994	1	12092.088105094	0.999855616535773
p_y[16,1]	0.00000893129848089357	0.00000168750820642775	0.000183607014803459	0.0000000000000000000000000000000000000000000000000000000118156558836547	0.00000000000000000000623610078950192	0.000000000000125669817371831	0.00000000194072406408661	0.000025323858032725	11838.2294226793	1.0001905403354
p_y[16,2]	0.999991068701519	0.00000168750820643133	0.00018360701480346	0.999974676141967	0.999999998059276	0.999999999999874	1	1	11838.2294226292	1.00019054033537
p_y[17,1]	0.00016830920539424	0.0000278181779211202	0.00323397153578562	0.0000000000000000000000000000000000000000489609918075588	0.00000000000000481895416859769	0.000000000664608715394549	0.000000567602568750421	0.000707902209258706	13514.9681081238	0.999941079135562
p_y[17,2]	0.999831690794606	0.0000278181779211218	0.00323397153578562	0.999292097790741	0.999999432397431	0.999999999335391	0.999999999999995	1	13514.9681081223	0.999941079135563
p_y[18,1]	0.000330640505819703	0.0000325402884366471	0.00353291169799562	0.00000000000000000000000000000000000412189862433698	0.000000000000242828433869825	0.00000000830659734633791	0.0000036797146151305	0.00188113755384257	11787.5288621772	1.00003157331641
p_y[18,2]	0.99966935949418	0.0000325402884366479	0.00353291169799562	0.998118862446157	0.999996320285385	0.999999991693403	0.999999999999757	1	11787.5288621766	1.00003157331641
p_y[19,1]	0.00014062977865478	0.0000201472354186524	0.00208000180335392	0.00000000000000000000000000000000000000928183067403505	0.0000000000000287065811745165	0.00000000156711978086621	0.00000109041314468085	0.00075895939766755	10658.5100902451	1.00005995466313
p_y[19,2]	0.999859370221345	0.0000201472354186534	0.00208000180335392	0.999241040602332	0.999998909586855	0.99999999843288	0.999999999999971	1	10658.510090244	1.00005995466313
