	mean	se_mean	sd	X2.5.	X25.	X50.	X75.	X97.5.	n_eff	Rhat
p_y[149,2]	0.00108194373368029	0.0000838943435283787	0.00829541509317401	0.000000449946744018693	0.0000179100406882614	0.0000967638573141621	0.000465027018940349	0.00711051125286177	9777.1186348245	1.00034278294425
p_y[150,1]	0.0023058583840216	0.000162979631793007	0.0180808968063312	0.000000000141991270944485	0.00000115302444981313	0.0000281327589527828	0.000380884883727294	0.0174203460759371	12307.5970904653	0.999994901304243
p_y[150,2]	0.997694141615978	0.000162979631793008	0.0180808968063312	0.982579653924063	0.999619115116273	0.999971867241047	0.99999884697555	0.999999999858009	12307.5970904651	0.999994901304244
p_y[151,1]	0.00704335823253336	0.000411314170342559	0.039447058097361	0.00000000202356420575313	0.00000651938724004592	0.00012405637438259	0.0014555769055324	0.0565607455666556	9197.7562430818	1.00027231261177
p_y[151,2]	0.992956641767467	0.00041131417034256	0.039447058097361	0.943439254433344	0.998544423094467	0.999875943625617	0.99999348061276	0.999999997976436	9197.75624308176	1.00027231261177
p_y[152,1]	0.000282639353855921	0.0000306743953881291	0.00321478152490073	0.0000000000000548979436542089	0.00000000925741331350258	0.000000621502093726609	0.0000168589034612678	0.00173167097690071	10983.7567192799	0.999937600123942
p_y[152,2]	0.999717360646144	0.0000306743953881285	0.00321478152490073	0.998268329023099	0.999983141096539	0.999999378497906	0.999999990742587	0.999999999999945	10983.7567192803	0.99993760012394
p_y[153,1]	0.0000230790920415554	0.00000920073932282614	0.0010882138089345	0.0000000000000000000000000030253933810725	0.000000000000000223073096911622	0.00000000000130786663109721	0.00000000108231864231021	0.0000095212328782128	13988.8821832596	1.00015418467837
p_y[153,2]	0.999976920907958	0.00000920073932282623	0.0010882138089345	0.999990478767122	0.999999998917681	0.999999999998692	1	1	13988.8821832593	1.00015418467837
p_y[154,1]	0.0354515950301125	0.00142153387913631	0.117440955847469	0.000000185457807722903	0.000104324491053762	0.00135447375203837	0.0119334202012565	0.416560432680086	6825.34683673729	1.00035123141652
p_y[154,2]	0.964548404969888	0.00142153387913631	0.117440955847469	0.583439567319914	0.988066579798743	0.998645526247962	0.999895675508946	0.999999814542192	6825.34683673734	1.00035123141652
p_y[155,1]	0.000470951333889308	0.0000885325783399541	0.00926940890976604	0.000000000000492978820050678	0.0000000259404154060825	0.000001483353963425	0.0000333996881956571	0.00249645777355686	10962.203431032	0.999922645307783
p_y[155,2]	0.999529048666111	0.0000885325783399554	0.00926940890976604	0.997503542226443	0.999966600311804	0.999998516646037	0.999999974059585	0.999999999999507	10962.2034310317	0.999922645307784
p_y[156,1]	0.00251096082025266	0.000166851170214812	0.0171708982697107	0.000000000204127559031818	0.00000141812599075337	0.000034476619789971	0.00043053071940732	0.0191480152583544	10590.7695124164	1.00002887189531
p_y[156,2]	0.997489039179747	0.000166851170214816	0.0171708982697107	0.980851984741646	0.999569469280593	0.99996552338021	0.999998581874009	0.999999999795873	10590.769512416	1.00002887189531
p_y[157,1]	0.952907108031717	0.00162373099676853	0.137802529905718	0.47665713214124	0.976659327261924	0.995252909560225	0.99906515426832	0.999966615347001	7202.54895633788	1.00014773718946
p_y[157,2]	0.0470928919682828	0.00162373099676853	0.137802529905718	0.0000333846529988602	0.000934845731679722	0.00474709043977487	0.023340672738076	0.52334286785876	7202.54895633786	1.00014773718946
p_y[158,1]	0.0000205432248589224	0.00000399099079162139	0.000471073743642225	0.000000000000000000000740146420393209	0.000000000000220642076368884	0.000000000187856202058064	0.0000000405025293155936	0.0000466253225676482	13932.0923829126	1.00024423988717
p_y[158,2]	0.999979456775141	0.00000399099079162142	0.000471073743642225	0.999953374677433	0.999999959497471	0.999999999812144	0.999999999999779	1	13932.0923829124	1.0002442398872
p_y[159,1]	0.999117852997793	0.0000430635224076989	0.00472319761810551	0.993949685098952	0.999596731743982	0.999916876894848	0.999983626780649	0.999999636026316	12029.6539085889	1.00009136842882
p_y[159,2]	0.000882147002206739	0.0000430635224076978	0.00472319761810551	0.000000363973683459324	0.0000163732193511014	0.0000831231051523325	0.000403268256017649	0.00605031490104792	12029.6539085895	1.00009136842882
p_y[160,1]	0.528992089030714	0.00523507090092642	0.402775769159178	0.000252656552913271	0.0678036075764421	0.604971279252834	0.950157937498134	0.998815073461159	5919.45243977749	1.00067112628658
p_y[160,2]	0.471007910969286	0.00523507090092642	0.402775769159178	0.00118492653884136	0.0498420625018659	0.395028720747166	0.932196392423558	0.999747343447087	5919.45243977749	1.00067112628658
p_y[161,1]	0.154823136609855	0.00360982946690404	0.276487566869291	0.00000608484553246394	0.00161921121038006	0.0159573540728582	0.139861939685711	0.970609322062698	5866.4833422216	1.00020257286715
p_y[161,2]	0.845176863390145	0.00360982946690405	0.276487566869291	0.0293906779373022	0.860138060314289	0.984042645927142	0.99838078878962	0.999993915154468	5866.4833422216	1.00020257286715
p_y[162,1]	0.0000439074331583665	0.00000622392804329575	0.000720537086081544	0.00000000000000000341615665820849	0.0000000000270104716491395	0.00000000650171528596234	0.00000049942819337261	0.000175615166710611	13402.4301282209	0.999870079763012
p_y[162,2]	0.999956092566842	0.00000622392804329545	0.000720537086081543	0.99982438483329	0.999999500571807	0.999999993498285	0.999999999972989	1	13402.4301282222	0.999870079763013
p_y[163,1]	0.0021363243918582	0.000176921565342116	0.0181370966221726	0.0000000000830552453117723	0.000000837505439135101	0.0000223775193159647	0.000308009716014814	0.0148863037567443	10509.3047721685	0.999848975274154
p_y[163,2]	0.997863675608142	0.000176921565342116	0.0181370966221726	0.985113696243256	0.999691990283985	0.999977622480684	0.999999162494561	0.999999999916945	10509.3047721685	0.999848975274153
p_y[164,1]	0.0000608238073397224	0.0000185355863178221	0.00217543066899719	0.00000000000000000570947606726457	0.0000000000355678212712172	0.00000000877159150312375	0.000000603818130674795	0.000189925105428777	13774.5632439366	1.00003503013928
p_y[164,2]	0.99993917619266	0.0000185355863178229	0.00217543066899719	0.999810074894571	0.999999396181869	0.999999991228409	0.999999999964432	1	13774.5632439354	1.00003503013928
p_y[165,1]	0.999296426726274	0.0000596061244050702	0.00626711504218127	0.995514199707374	0.999699613254694	0.999935203675608	0.999987874092762	0.999999734518576	11054.8680695887	0.999894722982018
p_y[165,2]	0.000703573273726194	0.0000596061244050698	0.00626711504218127	0.000000265481423881715	0.0000121259072383145	0.0000647963243918846	0.000300386745306176	0.00448580029262621	11054.8680695889	0.999894722982017
p_y[166,1]	0.997814057974828	0.000151196798042612	0.0147638809639242	0.985433693510209	0.999028824029929	0.999779830843639	0.99995690021035	0.999998765997143	9534.89427566669	0.999874282234464
p_y[166,2]	0.00218594202517171	0.000151196798042612	0.0147638809639242	0.00000123400285678192	0.0000430997896496751	0.000220169156360787	0.00097117597007141	0.0145663064897907	9534.89427566672	0.999874282234465
p_y[167,1]	0.997395713129635	0.000153426819256778	0.014637466022182	0.980785175915123	0.998856737443206	0.999754178656866	0.999950289597134	0.999998639270814	9101.84083463047	1.00027578219512
p_y[167,2]	0.00260428687036528	0.000153426819256777	0.014637466022182	0.00000136072918618198	0.0000497104028662282	0.000245821343134005	0.00114326255679445	0.0192148240848772	9101.84083463056	1.00027578219512
p_y[168,1]	0.999789601190596	0.000011968327825085	0.00130844008885825	0.998550044111467	0.99989993541574	0.999980547889524	0.999996713445887	0.999999945268416	11952.0040267243	0.999800435577971
p_y[168,2]	0.0002103988094038	0.0000119683278250864	0.00130844008885825	0.0000000547315842512871	0.0000032865541132132	0.0000194521104759664	0.000100064584259827	0.00144995588853284	11952.0040267217	0.999800435577973
p_y[169,1]	0.999966281862833	0.0000018164619884656	0.000187276176390684	0.999741275321159	0.999987632315165	0.999997839547705	0.999999718380007	0.999999997253995	10629.4902826277	0.999813237224517
p_y[169,2]	0.0000337181371671336	0.00000181646198846324	0.000187276176390684	0.00000000274600547160931	0.000000281619993287872	0.0000021604522945367	0.0000123676848349143	0.000258724678841487	10629.4902826552	0.99981323722449
p_y[170,1]	0.0391618048105122	0.0016623451635094	0.126688169289362	0.000000207914326502961	0.000139259101901112	0.00165842530518542	0.0136961366893598	0.450761554563482	5808.04152108788	1.00072337812161
p_y[170,2]	0.960838195189488	0.00166234516350941	0.126688169289362	0.549238445436518	0.98630386331064	0.998341574694815	0.999860740898099	0.999999792085673	5808.04152108783	1.00072337812161
p_y[171,1]	0.000106048055129381	0.0000428686572178371	0.00507415111926319	0.0000000000000000614783828624706	0.000000000133890041707998	0.0000000211295351501801	0.00000120114201811434	0.000329806103913285	14010.2870729212	0.999991813312987
p_y[171,2]	0.999893951944871	0.0000428686572178372	0.00507415111926319	0.999670193896087	0.999998798857982	0.999999978870465	0.99999999986611	1	14010.2870729212	0.999991813312985
p_y[172,1]	0.998054485061158	0.000113939847409149	0.0118142905292263	0.985540785607098	0.999156825438147	0.999817793052341	0.999963756580659	0.999998982975663	10751.3753978429	1.00029767458269
p_y[172,2]	0.00194551493884208	0.000113939847409149	0.0118142905292263	0.00000101702433683907	0.0000362434193413003	0.000182206947659338	0.000843174561852893	0.0144592143929017	10751.3753978428	1.00029767458269
p_y[173,1]	0.999293168422424	0.0000611851621475237	0.00615646559971877	0.995256213094344	0.999697055370472	0.999936547114556	0.999988803763555	0.999999776722448	10124.4323687405	1.0000984207243
p_y[173,2]	0.00070683157757597	0.0000611851621475253	0.00615646559971877	0.000000223277552555698	0.0000111962364452934	0.0000634528854434787	0.000302944629527748	0.0047437869056561	10124.4323687399	1.0000984207243
p_y[174,1]	0.999556696861302	0.0000335245548137763	0.00330078694712597	0.997124271066346	0.999833006205386	0.999965145078124	0.999993725405049	0.999999871491069	9694.13241707355	1.00017834440791
p_y[174,2]	0.000443303138698292	0.0000335245548137768	0.00330078694712597	0.000000128508931450892	0.00000627459495111813	0.0000348549218761438	0.000166993794613967	0.00287572893365381	9694.13241707328	1.00017834440792
p_y[175,1]	0.998857638922859	0.0000693084452712748	0.00654197765052454	0.992219501802257	0.999495941056856	0.999890703581482	0.999980032126557	0.999999503385241	8909.34544905082	0.999923694829963
p_y[175,2]	0.00114236107714068	0.0000693084452712767	0.00654197765052454	0.000000496614758758307	0.0000199678734428284	0.00010929641851827	0.000504058943143795	0.00778049819774259	8909.34544905031	0.999923694829964
p_y[176,1]	0.998916163134676	0.0000734968875299232	0.00788325128199311	0.992702458301492	0.999539508459865	0.999901779578612	0.999981423091495	0.999999542534658	11504.6349974408	1.00014326263039
p_y[176,2]	0.00108383686532424	0.0000734968875299237	0.00788325128199311	0.000000457465341690861	0.0000185769085051063	0.0000982204213879318	0.000460491540135398	0.00729754169850771	11504.6349974407	1.00014326263039
p_y[177,1]	0.999751097520745	0.0000267937126122069	0.00285484887566862	0.998437638494511	0.999912450417821	0.99998274829271	0.999997269483143	0.999999960333249	11352.7338642789	1.00018853803503
p_y[177,2]	0.000248902479255278	0.0000267937126122059	0.00285484887566862	0.0000000396667511654497	0.00000273051685667917	0.0000172517072897058	0.0000875495821792092	0.00156236150548905	11352.7338642797	1.00018853803503
p_y[178,1]	0.999935592381055	0.0000106489831928365	0.00125438826320726	0.999583235116794	0.999976701320293	0.999996117048152	0.999999456403027	0.999999993730998	13875.4692881681	0.999977934286649
p_y[178,2]	0.0000644076189450232	0.0000106489831928373	0.00125438826320726	0.00000000626900203101532	0.000000543596973090819	0.00000388295184845651	0.0000232986797072222	0.00041676488320578	13875.469288166	0.99997793428664
p_y[179,1]	0.999399091267451	0.0000329833559068304	0.00330873822815919	0.995738049918954	0.999727850672607	0.999944487433498	0.999989510481934	0.999999731473369	10063.1775733878	0.99985810653508
p_y[179,2]	0.00060090873254894	0.0000329833559068301	0.00330873822815919	0.000000268526630809755	0.0000104895180658322	0.0000555125665016129	0.000272149327392566	0.00426195008104563	10063.177573388	0.999858106535077
p_y[180,1]	0.000637463538342517	0.0000891637923058339	0.00844027581982117	0.0000000000010904299230547	0.0000000541565585932982	0.00000256191479622042	0.0000544695858157105	0.0040288193411459	8960.58193181662	1.00000885738386
p_y[180,2]	0.999362536461658	0.0000891637923058334	0.00844027581982117	0.995971180658854	0.999945530414184	0.999997438085204	0.999999945843441	0.99999999999891	8960.58193181672	1.00000885738386
p_y[181,1]	0.0000481570963516895	0.00000747192830602782	0.000822864215836141	0.0000000000000000059496453349321	0.0000000000370279072054985	0.0000000073002491497531	0.000000601576586259222	0.00017587958120317	12128.0494927222	1.00015017658927
p_y[181,2]	0.999951842903648	0.00000747192830602665	0.000822864215836141	0.999824120418797	0.999999398423414	0.999999992699751	0.999999999962972	1	12128.049492726	1.00015017658925
p_y[182,1]	0.0000215617957054427	0.00000660475737715701	0.000767863919905889	0.000000000000000000000195327181926684	0.0000000000000829527368773111	0.0000000000998329857079821	0.00000002361760972877	0.0000306547923453364	13516.2054938922	1.00013846860409
p_y[182,2]	0.999978438204295	0.00000660475737715709	0.000767863919905889	0.999969345207655	0.99999997638239	0.999999999900167	0.999999999999917	1	13516.2054938919	1.00013846860409
p_y[183,1]	0.999947157760833	0.00000339616147966319	0.000376758509017006	0.999600379511911	0.999978233836646	0.999996397072325	0.999999468627316	0.999999993555823	12306.9227787628	1.00041064691507
p_y[183,2]	0.0000528422391669081	0.00000339616147966565	0.000376758509017005	0.00000000644417700616947	0.000000531372683771155	0.00000360292767465611	0.0000217661633542902	0.000399620488089457	12306.922778745	1.000410646915
p_y[184,1]	0.0549240316874765	0.00202257708531423	0.156002247089543	0.000000397856598293515	0.000240336142249818	0.00267897532600102	0.021299298120707	0.659281238370027	5949.10374993916	1.0002989515815
p_y[184,2]	0.945075968312523	0.00202257708531423	0.156002247089543	0.340718761629972	0.978700701879293	0.997321024673999	0.99975966385775	0.999999602143402	5949.10374993916	1.0002989515815
p_y[185,1]	0.0000417289511938135	0.00000403919709989242	0.000461557811747676	0.00000000000000000529775136336991	0.0000000000494085895206142	0.0000000112359697529636	0.000000771647893169125	0.000228667520215308	13057.5626917191	1.00021982706346
p_y[185,2]	0.999958271048806	0.00000403919709989272	0.000461557811747675	0.999771332479785	0.999999228352107	0.99999998876403	0.999999999950591	1	13057.5626917171	1.00021982706344
p_y[186,1]	0.0000233894943046276	0.00000493123594700205	0.00057528794228778	0.0000000000000000000362987354797512	0.0000000000020302062314239	0.00000000109656014541662	0.000000122666834612467	0.0000762475605238485	13610.0267029501	0.999985350925638
p_y[186,2]	0.999976610505695	0.00000493123594700436	0.00057528794228778	0.999923752439476	0.999999877333165	0.99999999890344	0.99999999999797	1	13610.0267029374	0.999985350925646
p_y[187,1]	0.0102979391821933	0.000522892981947269	0.0500974847332611	0.00000000580736393300547	0.0000138967076473626	0.000238278893345203	0.002477573424068	0.0926731742417231	9179.22926820136	1.00071943038538
p_y[187,2]	0.989702060817807	0.000522892981947268	0.0500974847332611	0.907326825758277	0.997522426575932	0.999761721106655	0.999986103292353	0.999999994192636	9179.22926820139	1.00071943038538
p_y[188,1]	0.000349151422419144	0.0000380968381212746	0.00415982178187965	0.000000000000131438174280921	0.0000000163845648793929	0.000000978367054255849	0.0000241126445284135	0.0022762635172396	11922.6167602646	1.00021567650964
p_y[188,2]	0.999650848577581	0.0000380968381212749	0.00415982178187965	0.99772373648276	0.999975887355472	0.999999021632946	0.999999983615435	0.999999999999869	11922.6167602644	1.00021567650964
p_y[189,1]	0.282408793011427	0.00443925195671375	0.356046793954616	0.0000240096201928538	0.00608702907886218	0.0722013034383701	0.555714925680888	0.992600146912308	6432.71883475296	1.00022331227268
p_y[189,2]	0.717591206988573	0.00443925195671375	0.356046793954616	0.00739985308769215	0.444285074319112	0.92779869656163	0.993912970921138	0.999975990379807	6432.71883475296	1.00022331227268
p_y[190,1]	0.0000381477141298903	0.00000868913335906794	0.00101616764099828	0.000000000000000000905487833341908	0.0000000000178473526661219	0.00000000470584013141257	0.000000391324273027064	0.000169857718683667	13676.5890204135	1.00007981763675
p_y[190,2]	0.99996185228587	0.00000868913335906859	0.00101616764099828	0.999830142281316	0.999999608675727	0.99999999529416	0.999999999982153	1	13676.5890204114	1.00007981763674
p_y[191,1]	0.000253397789670628	0.0000257167668036381	0.00269809434990515	0.0000000000000489545203506173	0.0000000103957911909679	0.000000622596055337954	0.0000170165503980814	0.00153613995234537	11007.3184584552	0.999971558917439
p_y[191,2]	0.999746602210329	0.000025716766803638	0.00269809434990515	0.998463860047655	0.999982983449602	0.999999377403945	0.999999989604209	0.999999999999951	11007.3184584554	0.999971558917434
p_y[192,1]	0.999318531707854	0.0000368285497146434	0.00406068750497321	0.995018770485341	0.999701759667639	0.999938967253698	0.999988942631993	0.999999766865596	12157.0976290638	1.00005960768765
p_y[192,2]	0.000681468292146235	0.0000368285497146442	0.00406068750497321	0.00000023313440429643	0.0000110573680074922	0.0000610327463017218	0.000298240332360804	0.00498122951465863	12157.0976290632	1.00005960768765
p_y[193,1]	0.999552473179806	0.0000248258733463016	0.00251666162685885	0.996648596073912	0.999782222043381	0.999954701873459	0.999991957796766	0.999999811537227	10276.3901349266	1.00001402165947
p_y[193,2]	0.000447526820193523	0.0000248258733463023	0.00251666162685885	0.000000188462773103136	0.00000804220323424331	0.0000452981265413729	0.000217777956619316	0.00335140392608789	10276.3901349259	1.00001402165948
p_y[194,1]	0.974931852714998	0.00104513754299108	0.0894360218884326	0.766915069540265	0.989161162702545	0.997729608592757	0.999533223528255	0.999985148823281	7322.81478979832	1.00022895852174
p_y[194,2]	0.0250681472850021	0.00104513754299109	0.0894360218884326	0.0000148511767192008	0.000466776471745048	0.00227039140724301	0.0108388372974549	0.233084930459734	7322.81478979831	1.00022895852174
p_y[195,1]	0.999866851007392	0.00000713871938627781	0.000770933848874572	0.999032771740281	0.999938712131859	0.999988634754103	0.999997972664606	0.999999969253037	11662.5523782407	0.999996146513595
p_y[195,2]	0.000133148992607665	0.00000713871938627843	0.000770933848874571	0.0000000307469630947845	0.00000202733539348952	0.0000113652458968935	0.0000612878681404773	0.000967228259718757	11662.5523782386	0.9999961465136
p_y[196,1]	0.999956285476037	0.00000469213092055591	0.000514924849587614	0.999697833213734	0.999985284807199	0.999997420722912	0.999999645865074	0.999999996143512	12043.354187938	0.999889500179725
p_y[196,2]	0.0000437145239629282	0.00000469213092055614	0.000514924849587614	0.00000000385648823887032	0.000000354134925665833	0.00000257927708851025	0.0000147151928014572	0.000302166786266163	12043.3541879368	0.999889500179742
p_y[197,1]	0.0155731470224126	0.000733748829260111	0.0694682681648632	0.0000000187675912177108	0.0000306188130791004	0.000435443286203464	0.00405027155710054	0.14682711184269	8963.50988123558	0.999926601366439
p_y[197,2]	0.984426852977587	0.00073374882926011	0.0694682681648632	0.85317288815731	0.9959497284429	0.999564556713797	0.999969381186921	0.999999981232409	8963.50988123558	0.999926601366439
p_y[198,1]	0.966399608706076	0.00129844517070433	0.109972615679513	0.666312508244646	0.984642679543292	0.996763202098619	0.999335956188542	0.999977927708476	7173.34764416414	1.00000802403922
p_y[198,2]	0.0336003912939243	0.00129844517070433	0.109972615679513	0.0000220722915240417	0.000664043811457686	0.00323679790138097	0.0153573204567078	0.333687491755353	7173.34764416414	1.00000802403922
p_y[199,1]	0.0396547673112632	0.00157430305978213	0.12419701419215	0.00000017426293667849	0.000133581980832695	0.00165076666382891	0.0139720873958327	0.443395095418409	6223.65673521811	1.00082613875993
